Series ID,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019
LAUCN191410000000003,2.8(T),2.6(T),2.8(T),1.9(T),2.0(T),2.3(T),2.3(T),2.0(T),1.8(T),1.6(T),1.7(T),2.3(T)
LAUCN191410000000004,235(T),216(T),228(T),160(T),162(T),196(T),196(T),165(T),148(T),134(T),146(T),192(T)
LAUCN191410000000005,8056(T),8125(T),8013(T),8046(T),8105(T),8260(T),8252(T),8134(T),8192(T),8240(T),8222(T),8214(T)
LAUCN191410000000006,8291(T),8341(T),8241(T),8206(T),8267(T),8456(T),8448(T),8299(T),8340(T),8374(T),8368(T),8406(T)
LAUCN191430000000003,2.4(T),2.1(T),2.3(T),1.7(T),1.9(T),2.1(T),2.2(T),1.9(T),1.7(T),1.6(T),1.7(T),1.9(T)
LAUCN191430000000004,85(T),75(T),79(T),59(T),67(T),75(T),79(T),66(T),59(T),58(T),60(T),68(T)
LAUCN191430000000005,3500(T),3528(T),3391(T),3437(T),3501(T),3541(T),3475(T),3466(T),3426(T),3515(T),3543(T),3601(T)
LAUCN191430000000006,3585(T),3603(T),3470(T),3496(T),3568(T),3616(T),3554(T),3532(T),3485(T),3573(T),3603(T),3669(T)
LAUCN191450000000003,3.0(T),2.5(T),2.4(T),2.3(T),2.5(T),2.6(T),2.8(T),2.7(T),2.4(T),2.5(T),2.4(T),2.8(T)
LAUCN191450000000004,192(T),162(T),158(T),144(T),159(T),173(T),185(T),170(T),154(T),160(T),156(T),180(T)
LAUCN191450000000005,6283(T),6330(T),6302(T),6237(T),6297(T),6378(T),6330(T),6194(T),6226(T),6277(T),6253(T),6275(T)
LAUCN191450000000006,6475(T),6492(T),6460(T),6381(T),6456(T),6551(T),6515(T),6364(T),6380(T),6437(T),6409(T),6455(T)
LAUCN191470000000003,2.9(T),2.5(T),2.6(T),2.6(T),2.0(T),2.1(T),2.4(T),2.1(T),1.7(T),1.7(T),1.8(T),2.3(T)
LAUCN191470000000004,142(T),121(T),125(T),125(T),97(T),105(T),114(T),98(T),83(T),83(T),91(T),113(T)
LAUCN191470000000005,4717(T),4745(T),4722(T),4635(T),4708(T),4789(T),4720(T),4672(T),4759(T),4774(T),4842(T),4810(T)
LAUCN191470000000006,4859(T),4866(T),4847(T),4760(T),4805(T),4894(T),4834(T),4770(T),4842(T),4857(T),4933(T),4923(T)
LAUCN191490000000003,2.7(T),2.1(T),2.4(T),1.7(T),1.9(T),2.2(T),2.4(T),2.4(T),2.2(T),2.4(T),2.3(T),2.5(T)
LAUCN191490000000004,404(T),319(T),353(T),254(T),285(T),335(T),359(T),368(T),328(T),358(T),346(T),373(T)
LAUCN191490000000005,14443(T),14667(T),14480(T),14452(T),14499(T),14666(T),14794(T),14676(T),14761(T),14865(T),14811(T),14812(T)
LAUCN191490000000006,14847(T),14986(T),14833(T),14706(T),14784(T),15001(T),15153(T),15044(T),15089(T),15223(T),15157(T),15185(T)
LAUCN191510000000003,2.7(T),2.2(T),2.3(T),2.0(T),1.9(T),1.9(T),2.0(T),1.9(T),1.5(T),1.5(T),1.5(T),1.8(T)
LAUCN191510000000004,115(T),96(T),99(T),83(T),85(T),88(T),90(T),90(T),71(T),76(T),74(T),85(T)
LAUCN191510000000005,4192(T),4226(T),4141(T),4017(T),4280(T),4466(T),4515(T),4570(T),4796(T),4855(T),4823(T),4610(T)
LAUCN191510000000006,4307(T),4322(T),4240(T),4100(T),4365(T),4554(T),4605(T),4660(T),4867(T),4931(T),4897(T),4695(T)
LAUCN191530000000003,3.6(T),3.2(T),3.4(T),2.7(T),2.6(T),2.9(T),2.9(T),2.8(T),2.5(T),2.4(T),2.5(T),2.9(T)
LAUCN191530000000004,9650(T),8614(T),9271(T),7226(T),7060(T),8014(T),8083(T),7761(T),6725(T),6676(T),6905(T),7773(T)
LAUCN191530000000005,257550(T),259588(T),260885(T),264528(T),263398(T),266514(T),269581(T),267893(T),266400(T),269767(T),266578(T),263316(T)
LAUCN191530000000006,267200(T),268202(T),270156(T),271754(T),270458(T),274528(T),277664(T),275654(T),273125(T),276443(T),273483(T),271089(T)
LAUCN191550000000003,3.2(T),2.9(T),3.0(T),2.2(T),2.3(T),2.5(T),2.5(T),2.5(T),2.1(T),2.0(T),2.1(T),2.6(T)
LAUCN191550000000004,1552(T),1375(T),1431(T),1047(T),1103(T),1237(T),1260(T),1204(T),1026(T),976(T),1018(T),1280(T)
LAUCN191550000000005,46350(T),46705(T),46856(T),47210(T),47212(T),47727(T),48347(T),47910(T),47691(T),47971(T),47672(T),47355(T)
LAUCN191550000000006,47902(T),48080(T),48287(T),48257(T),48315(T),48964(T),49607(T),49114(T),48717(T),48947(T),48690(T),48635(T)
LAUCN191570000000003,3.7(T),3.2(T),3.5(T),2.4(T),2.1(T),2.5(T),2.7(T),2.3(T),2.0(T),2.5(T),2.2(T),2.9(T)
LAUCN191570000000004,364(T),348(T),373(T),253(T),228(T),256(T),279(T),229(T),210(T),272(T),232(T),308(T)
LAUCN191570000000005,9445(T),10381(T),10248(T),10399(T),10436(T),9866(T),9948(T),9795(T),10541(T),10520(T),10427(T),10286(T)
LAUCN191570000000006,9809(T),10729(T),10621(T),10652(T),10664(T),10122(T),10227(T),10024(T),10751(T),10792(T),10659(T),10594(T)
LAUCN191590000000003,3.9(T),3.7(T),3.8(T),2.9(T),2.6(T),2.9(T),3.1(T),2.7(T),2.3(T),2.3(T),2.3(T),2.5(T)
LAUCN191590000000004,99(T),95(T),93(T),70(T),63(T),72(T),76(T),66(T),57(T),57(T),56(T),61(T)
LAUCN191590000000005,2439(T),2471(T),2376(T),2331(T),2399(T),2447(T),2406(T),2413(T),2429(T),2405(T),2422(T),2420(T)
LAUCN191590000000006,2538(T),2566(T),2469(T),2401(T),2462(T),2519(T),2482(T),2479(T),2486(T),2462(T),2478(T),2481(T)
LAUCN191610000000003,3.5(T),3.3(T),3.3(T),2.3(T),2.0(T),2.2(T),2.5(T),2.1(T),1.8(T),1.6(T),1.7(T),2.3(T)
LAUCN191610000000004,186(T),179(T),176(T),118(T),107(T),120(T),136(T),111(T),98(T),87(T),89(T),125(T)
LAUCN191610000000005,5164(T),5254(T),5162(T),5102(T),5225(T),5333(T),5266(T),5155(T),5222(T),5284(T),5285(T),5295(T)
LAUCN191610000000006,5350(T),5433(T),5338(T),5220(T),5332(T),5453(T),5402(T),5266(T),5320(T),5371(T),5374(T),5420(T)
LAUCN191630000000003,4.0(T),3.3(T),3.7(T),2.9(T),2.9(T),3.5(T),3.3(T),3.5(T),3.1(T),3.1(T),3.4(T),3.7(T)
LAUCN191630000000004,3533(T),2953(T),3313(T),2567(T),2637(T),3159(T),3080(T),3198(T),2820(T),2811(T),3013(T),3292(T)
LAUCN191630000000005,85287(T),85603(T),86748(T),87382(T),87263(T),88305(T),89718(T),88633(T),87964(T),88156(T),86909(T),86161(T)
LAUCN191630000000006,88820(T),88556(T),90061(T),89949(T),89900(T),91464(T),92798(T),91831(T),90784(T),90967(T),89922(T),89453(T)
LAUCN191650000000003,2.8(T),2.4(T),2.6(T),2.0(T),2.1(T),2.1(T),2.1(T),2.1(T),1.7(T),1.5(T),1.7(T),2.4(T)
LAUCN191650000000004,191(T),165(T),177(T),135(T),138(T),148(T),145(T),144(T),116(T),101(T),114(T),157(T)
LAUCN191650000000005,6554(T),6618(T),6509(T),6492(T),6570(T),6739(T),6791(T),6671(T),6590(T),6557(T),6513(T),6518(T)
LAUCN191650000000006,6745(T),6783(T),6686(T),6627(T),6708(T),6887(T),6936(T),6815(T),6706(T),6658(T),6627(T),6675(T)
LAUCN191670000000003,2.8(T),2.4(T),2.6(T),1.9(T),1.6(T),1.9(T),1.9(T),1.6(T),1.4(T),1.2(T),1.3(T),2.1(T)
LAUCN191670000000004,592(T),525(T),552(T),387(T),350(T),393(T),409(T),342(T),290(T),258(T),287(T),450(T)
LAUCN191670000000005,20639(T),21173(T),20705(T),20492(T),20916(T),20619(T),20710(T),20563(T),21139(T),21373(T),21362(T),21208(T)
LAUCN191670000000006,21231(T),21698(T),21257(T),20879(T),21266(T),21012(T),21119(T),20905(T),21429(T),21631(T),21649(T),21658(T)
LAUCN191690000000003,2.1(T),1.6(T),1.8(T),1.5(T),1.7(T),2.4(T),2.3(T),2.1(T),1.6(T),1.5(T),1.7(T),2.0(T)
LAUCN191690000000004,1211(T),976(T),1052(T),892(T),1026(T),1341(T),1315(T),1164(T),971(T),893(T),1006(T),1220(T)
LAUCN191690000000005,56089(T),58901(T),58957(T),59698(T),58668(T),54772(T),55135(T),54358(T),59835(T),59056(T),58504(T),59435(T)
LAUCN191690000000006,57300(T),59877(T),60009(T),60590(T),59694(T),56113(T),56450(T),55522(T),60806(T),59949(T),59510(T),60655(T)
LAUCN191710000000003,5.0(T),4.5(T),4.6(T),2.6(T),2.4(T),2.5(T),2.7(T),2.6(T),2.3(T),2.0(T),2.3(T),4.0(T)
LAUCN191710000000004,486(T),434(T),443(T),247(T),224(T),239(T),266(T),245(T),219(T),192(T),223(T),387(T)
LAUCN191710000000005,9228(T),9260(T),9204(T),9221(T),9245(T),9395(T),9457(T),9245(T),9232(T),9386(T),9413(T),9387(T)
LAUCN191710000000006,9714(T),9694(T),9647(T),9468(T),9469(T),9634(T),9723(T),9490(T),9451(T),9578(T),9636(T),9774(T)
LAUCN191730000000003,2.2(T),2.0(T),2.0(T),1.6(T),1.8(T),2.1(T),2.1(T),1.9(T),1.8(T),1.6(T),1.8(T),2.0(T)
LAUCN191730000000004,72(T),66(T),64(T),51(T),57(T),67(T),69(T),62(T),57(T),50(T),57(T),64(T)
LAUCN191730000000005,3178(T),3221(T),3136(T),3123(T),3146(T),3178(T),3173(T),3120(T),3138(T),3156(T),3154(T),3168(T)
LAUCN191730000000006,3250(T),3287(T),3200(T),3174(T),3203(T),3245(T),3242(T),3182(T),3195(T),3206(T),3211(T),3232(T)
LAUCN191750000000003,4.5(T),4.1(T),4.3(T),2.9(T),2.9(T),3.2(T),3.2(T),3.2(T),2.6(T),2.4(T),2.7(T),2.9(T)
LAUCN191750000000004,284(T),261(T),271(T),182(T),180(T),205(T),207(T),203(T),168(T),151(T),177(T),187(T)
LAUCN191750000000005,6016(T),6102(T),6023(T),6106(T),6104(T),6190(T),6212(T),6111(T),6206(T),6213(T),6266(T),6260(T)
LAUCN191750000000006,6300(T),6363(T),6294(T),6288(T),6284(T),6395(T),6419(T),6314(T),6374(T),6364(T),6443(T),6447(T)
LAUCN191770000000003,3.6(T),2.9(T),3.1(T),2.3(T),2.4(T),2.6(T),2.7(T),2.8(T),2.9(T),2.5(T),2.2(T),2.6(T)
LAUCN191770000000004,133(T),110(T),113(T),84(T),89(T),99(T),104(T),105(T),97(T),93(T),82(T),99(T)
LAUCN191770000000005,3601(T),3633(T),3555(T),3578(T),3616(T),3675(T),3730(T),3658(T),3280(T),3645(T),3637(T),3652(T)
LAUCN191770000000006,3734(T),3743(T),3668(T),3662(T),3705(T),3774(T),3834(T),3763(T),3377(T),3738(T),3719(T),3751(T)
LAUCN191790000000003,4.0(T),3.4(T),3.6(T),3.1(T),3.1(T),3.4(T),3.9(T),4.3(T),4.3(T),4.5(T),3.1(T),3.5(T)
LAUCN191790000000004,717(T),622(T),654(T),551(T),555(T),616(T),711(T),778(T),782(T),812(T),558(T),614(T)
LAUCN191790000000005,17270(T),17421(T),17521(T),17310(T),17193(T),17340(T),17473(T),17117(T),17315(T),17198(T),17237(T),16991(T)
LAUCN191790000000006,17987(T),18043(T),18175(T),17861(T),17748(T),17956(T),18184(T),17895(T),18097(T),18010(T),17795(T),17605(T)
LAUCN191810000000003,3.4(T),3.1(T),3.3(T),2.3(T),2.3(T),2.6(T),2.6(T),2.4(T),2.1(T),2.0(T),2.1(T),2.5(T)
LAUCN191810000000004,956(T),888(T),938(T),653(T),659(T),758(T),755(T),700(T),602(T),573(T),611(T),722(T)
LAUCN191810000000005,27229(T),27482(T),27560(T),27932(T),27823(T),28166(T),28516(T),28311(T),28173(T),28516(T),28198(T),27875(T)
LAUCN191810000000006,28185(T),28370(T),28498(T),28585(T),28482(T),28924(T),29271(T),29011(T),28775(T),29089(T),28809(T),28597(T)
LAUCN191830000000003,3.5(T),3.3(T),3.4(T),2.2(T),2.2(T),2.4(T),2.4(T),2.2(T),2.0(T),1.8(T),2.0(T),2.6(T)
LAUCN191830000000004,428(T),400(T),407(T),264(T),265(T),284(T),294(T),273(T),237(T),225(T),244(T),312(T)
LAUCN191830000000005,11686(T),11869(T),11741(T),11751(T),11596(T),11646(T),11855(T),11878(T),11851(T),12063(T),12065(T),11888(T)
LAUCN191830000000006,12114(T),12269(T),12148(T),12015(T),11861(T),11930(T),12149(T),12151(T),12088(T),12288(T),12309(T),12200(T)
LAUCN191850000000003,3.6(T),3.0(T),3.1(T),2.1(T),2.5(T),2.6(T),2.8(T),2.7(T),2.5(T),2.1(T),2.1(T),2.6(T)
LAUCN191850000000004,104(T),85(T),87(T),59(T),69(T),76(T),80(T),75(T),72(T),60(T),60(T),77(T)
LAUCN191850000000005,2753(T),2773(T),2744(T),2737(T),2744(T),2795(T),2767(T),2709(T),2757(T),2785(T),2859(T),2856(T)
LAUCN191850000000006,2857(T),2858(T),2831(T),2796(T),2813(T),2871(T),2847(T),2784(T),2829(T),2845(T),2919(T),2933(T)
LAUCN191870000000003,4.0(T),3.5(T),3.6(T),3.0(T),2.8(T),3.4(T),3.4(T),3.5(T),2.4(T),2.4(T),2.6(T),3.2(T)
LAUCN191870000000004,776(T),680(T),706(T),574(T),542(T),672(T),680(T),702(T),477(T),462(T),501(T),634(T)
LAUCN191870000000005,18618(T),18779(T),18776(T),18796(T),18994(T),19233(T),19346(T),19230(T),19311(T),19152(T),19105(T),18930(T)
LAUCN191870000000006,19394(T),19459(T),19482(T),19370(T),19536(T),19905(T),20026(T),19932(T),19788(T),19614(T),19606(T),19564(T)
LAUCN191890000000003,3.0(T),2.8(T),3.1(T),2.7(T),2.6(T),3.7(T),2.9(T),2.9(T),2.3(T),2.2(T),2.5(T),2.9(T)
LAUCN191890000000004,156(T),145(T),157(T),137(T),131(T),195(T),151(T),150(T),123(T),114(T),128(T),152(T)
LAUCN191890000000005,4972(T),5015(T),4942(T),4885(T),4956(T),5101(T),5057(T),5099(T),5112(T),5078(T),5080(T),5042(T)
LAUCN191890000000006,5128(T),5160(T),5099(T),5022(T),5087(T),5296(T),5208(T),5249(T),5235(T),5192(T),5208(T),5194(T)
LAUCN191910000000003,5.3(T),4.1(T),4.2(T),2.8(T),2.1(T),2.6(T),2.5(T),2.4(T),1.9(T),1.8(T),1.9(T),3.2(T)
LAUCN191910000000004,609(T),504(T),510(T),345(T),255(T),301(T),292(T),276(T),232(T),218(T),234(T),396(T)
LAUCN191910000000005,10855(T),11790(T),11721(T),12013(T),11972(T),11315(T),11223(T),11131(T),12289(T),12091(T),12028(T),11940(T)
LAUCN191910000000006,11464(T),12294(T),12231(T),12358(T),12227(T),11616(T),11515(T),11407(T),12521(T),12309(T),12262(T),12336(T)
LAUCN191930000000003,3.5(T),3.0(T),3.2(T),2.4(T),2.3(T),2.7(T),2.8(T),2.7(T),2.2(T),2.3(T),2.5(T),3.0(T)
LAUCN191930000000004,1969(T),1706(T),1823(T),1346(T),1311(T),1559(T),1578(T),1524(T),1275(T),1328(T),1423(T),1706(T)
LAUCN191930000000005,53831(T),54369(T),54618(T),54826(T),54577(T),55268(T),55674(T),55110(T),55454(T),55775(T),55054(T),54779(T)
LAUCN191930000000006,55800(T),56075(T),56441(T),56172(T),55888(T),56827(T),57252(T),56634(T),56729(T),57103(T),56477(T),56485(T)
LAUCN191950000000003,4.1(T),3.5(T),3.6(T),2.7(T),2.4(T),2.7(T),2.6(T),2.2(T),2.2(T),2.5(T),2.5(T),3.0(T)
LAUCN191950000000004,172(T),147(T),151(T),109(T),101(T),116(T),114(T),95(T),92(T),105(T),107(T),130(T)
LAUCN191950000000005,4052(T),4084(T),4005(T),3996(T),4058(T),4187(T),4196(T),4181(T),4141(T),4151(T),4174(T),4187(T)
LAUCN191950000000006,4224(T),4231(T),4156(T),4105(T),4159(T),4303(T),4310(T),4276(T),4233(T),4256(T),4281(T),4317(T)
LAUCN191970000000003,3.4(T),2.8(T),3.1(T),2.4(T),2.6(T),2.5(T),2.7(T),2.6(T),2.3(T),2.2(T),2.2(T),2.5(T)
LAUCN191970000000004,223(T),186(T),208(T),169(T),183(T),182(T),192(T),187(T),163(T),157(T),160(T),181(T)
LAUCN191970000000005,6377(T),6460(T),6587(T),6863(T),6921(T),7060(T),6953(T),6977(T),6914(T),7022(T),7059(T),7127(T)
LAUCN191970000000006,6600(T),6646(T),6795(T),7032(T),7104(T),7242(T),7145(T),7164(T),7077(T),7179(T),7219(T),7308(T)
LAUCN160010000000003,3.2(T),2.8(T),2.6(T),2.3(T),2.1(T),2.3(T),2.5(T),2.4(T),2.1(T),2.1(T),2.3(T),2.1(T)
LAUCN160010000000004,7961(T),6937(T),6582(T),5659(T),5325(T),5927(T),6359(T),6018(T),5258(T),5441(T),5868(T),5435(T)
LAUCN160010000000005,241649(T),244546(T),244976(T),244855(T),246204(T),247840(T),248546(T),248494(T),249115(T),249462(T),252516(T),253151(T)
LAUCN160010000000006,249610(T),251483(T),251558(T),250514(T),251529(T),253767(T),254905(T),254512(T),254373(T),254903(T),258384(T),258586(T)
LAUCN160030000000003,8.5(T),8.0(T),10.9(T),9.8(T),6.4(T),5.4(T),5.0(T),4.9(T),4.0(T),4.0(T),5.6(T),5.3(T)
LAUCN160030000000004,145(T),135(T),186(T),161(T),107(T),96(T),90(T),89(T),70(T),67(T),93(T),88(T)
LAUCN160030000000005,1561(T),1555(T),1517(T),1490(T),1565(T),1669(T),1716(T),1709(T),1670(T),1610(T),1558(T),1579(T)
LAUCN160030000000006,1706(T),1690(T),1703(T),1651(T),1672(T),1765(T),1806(T),1798(T),1740(T),1677(T),1651(T),1667(T)
LAUCN160050000000003,3.7(T),3.2(T),2.9(T),2.5(T),2.3(T),2.5(T),3.2(T),2.5(T),2.3(T),2.3(T),2.4(T),2.4(T)
LAUCN160050000000004,1538(T),1363(T),1230(T),1077(T),987(T),1057(T),1369(T),1045(T),948(T),977(T),1028(T),1052(T)
LAUCN160050000000005,40103(T),41330(T),41643(T),41627(T),41613(T),40915(T),41019(T),40608(T),41084(T),41868(T),42172(T),42165(T)
LAUCN160050000000006,41641(T),42693(T),42873(T),42704(T),42600(T),41972(T),42388(T),41653(T),42032(T),42845(T),43200(T),43217(T)
LAUCN160070000000003,5.2(T),3.8(T),3.3(T),3.0(T),2.1(T),2.4(T),2.2(T),2.1(T),2.0(T),2.1(T),2.7(T),2.6(T)
LAUCN160070000000004,149(T),112(T),96(T),88(T),64(T),73(T),67(T),63(T),59(T),62(T),78(T),75(T)
LAUCN160070000000005,2723(T),2802(T),2808(T),2843(T),2923(T),2989(T),2971(T),3000(T),2943(T),2953(T),2830(T),2819(T)
LAUCN160070000000006,2872(T),2914(T),2904(T),2931(T),2987(T),3062(T),3038(T),3063(T),3002(T),3015(T),2908(T),2894(T)
LAUCN160090000000003,5.2(T),6.7(T),9.9(T),8.8(T),4.3(T),3.5(T),3.6(T),3.9(T),2.9(T),3.1(T),3.9(T),3.9(T)
LAUCN160090000000004,206(T),271(T),409(T),360(T),175(T),143(T),148(T),164(T),120(T),126(T),156(T),154(T)
LAUCN160090000000005,3778(T),3777(T),3709(T),3744(T),3850(T),3963(T),4012(T),4014(T),3991(T),3915(T),3842(T),3810(T)
LAUCN160090000000006,3984(T),4048(T),4118(T),4104(T),4025(T),4106(T),4160(T),4178(T),4111(T),4041(T),3998(T),3964(T)
LAUCN160110000000003,3.7(T),3.3(T),2.9(T),2.3(T),2.0(T),2.2(T),2.7(T),2.5(T),2.0(T),1.9(T),2.3(T),2.5(T)
LAUCN160110000000004,851(T),764(T),677(T),556(T),479(T),535(T),641(T),604(T),494(T),485(T),540(T),567(T)
LAUCN160110000000005,21895(T),22094(T),22390(T),23126(T),23268(T),23364(T),23203(T),23268(T),24410(T),24797(T),23066(T),22572(T)
LAUCN160110000000006,22746(T),22858(T),23067(T),23682(T),23747(T),23899(T),23844(T),23872(T),24904(T),25282(T),23606(T),23139(T)
LAUCN160130000000003,3.2(T),3.0(T),3.3(T),2.9(T),2.5(T),2.2(T),2.2(T),2.0(T),1.9(T),2.0(T),2.5(T),2.3(T)
LAUCN160130000000004,403(T),377(T),408(T),342(T),290(T),275(T),284(T),254(T),228(T),241(T),297(T),289(T)
LAUCN160130000000005,12171(T),12073(T),11923(T),11318(T),11454(T),12240(T),12815(T),12538(T),12040(T),11633(T),11612(T),12273(T)
LAUCN160130000000006,12574(T),12450(T),12331(T),11660(T),11744(T),12515(T),13099(T),12792(T),12268(T),11874(T),11909(T),12562(T)
LAUCN160150000000003,5.9(T),4.9(T),5.1(T),4.7(T),3.4(T),3.7(T),3.8(T),3.7(T),3.2(T),3.0(T),3.7(T),3.8(T)
LAUCN160150000000004,206(T),173(T),180(T),163(T),119(T),131(T),135(T),129(T),111(T),104(T),132(T),137(T)
LAUCN160150000000005,3292(T),3324(T),3332(T),3321(T),3339(T),3366(T),3378(T),3379(T),3390(T),3386(T),3428(T),3436(T)
LAUCN160150000000006,3498(T),3497(T),3512(T),3484(T),3458(T),3497(T),3513(T),3508(T),3501(T),3490(T),3560(T),3573(T)
LAUCN160170000000003,5.6(T),5.3(T),5.6(T),4.7(T),3.4(T),3.3(T),3.2(T),3.2(T),2.9(T),3.1(T),3.5(T),3.7(T)
LAUCN160170000000004,1120(T),1048(T),1111(T),922(T),675(T),663(T),663(T),665(T),581(T),612(T),692(T),747(T)
LAUCN160170000000005,18919(T),18784(T),18720(T),18610(T),18958(T),19585(T),19995(T),19825(T),19444(T),19030(T),19331(T),19390(T)
LAUCN160170000000006,20039(T),19832(T),19831(T),19532(T),19633(T),20248(T),20658(T),20490(T),20025(T),19642(T),20023(T),20137(T)
LAUCN160190000000003,3.3(T),2.9(T),2.6(T),2.1(T),2.0(T),2.1(T),2.2(T),2.1(T),2.0(T),1.9(T),2.0(T),2.0(T)
LAUCN160190000000004,1866(T),1604(T),1474(T),1189(T),1126(T),1196(T),1276(T),1195(T),1132(T),1107(T),1184(T),1186(T)
LAUCN160190000000005,53977(T),54374(T),54457(T),54708(T),55413(T),56300(T),56442(T),56050(T),56043(T),56389(T),56773(T),57108(T)
LAUCN160190000000006,55843(T),55978(T),55931(T),55897(T),56539(T),57496(T),57718(T),57245(T),57175(T),57496(T),57957(T),58294(T)
LAUCN160210000000003,6.6(T),6.1(T),6.3(T),5.3(T),3.5(T),3.3(T),3.2(T),3.3(T),3.0(T),3.1(T),3.5(T),3.8(T)
LAUCN160210000000004,343(T),314(T),331(T),289(T),192(T),182(T),179(T),184(T),161(T),165(T),185(T),196(T)
LAUCN160210000000005,4837(T),4851(T),4897(T),5124(T),5250(T),5342(T),5365(T),5317(T),5223(T),5152(T),5036(T),4996(T)
LAUCN160210000000006,5180(T),5165(T),5228(T),5413(T),5442(T),5524(T),5544(T),5501(T),5384(T),5317(T),5221(T),5192(T)
LAUCN160230000000003,3.9(T),3.3(T),3.2(T),2.4(T),2.0(T),2.2(T),2.2(T),2.2(T),2.2(T),1.9(T),2.2(T),2.5(T)
LAUCN160230000000004,51(T),43(T),43(T),32(T),28(T),31(T),30(T),30(T),30(T),28(T),31(T),35(T)
LAUCN160230000000005,1269(T),1280(T),1287(T),1319(T),1348(T),1354(T),1363(T),1361(T),1358(T),1409(T),1350(T),1344(T)
LAUCN160230000000006,1320(T),1323(T),1330(T),1351(T),1376(T),1385(T),1393(T),1391(T),1388(T),1437(T),1381(T),1379(T)
LAUCN160250000000003,4.4(T),3.2(T),3.2(T),2.9(T),2.4(T),1.9(T),2.0(T),2.3(T),2.3(T),2.5(T),3.0(T),2.4(T)
LAUCN160250000000004,29(T),21(T),21(T),19(T),16(T),13(T),14(T),16(T),16(T),18(T),20(T),16(T)
LAUCN160250000000005,637(T),639(T),643(T),641(T),646(T),673(T),693(T),686(T),693(T),691(T),649(T),650(T)
LAUCN160250000000006,666(T),660(T),664(T),660(T),662(T),686(T),707(T),702(T),709(T),709(T),669(T),666(T)
LAUCN160270000000003,4.4(T),3.7(T),3.3(T),2.9(T),2.6(T),3.0(T),3.3(T),2.9(T),2.5(T),2.5(T),2.8(T),2.7(T)
LAUCN160270000000004,4472(T),3830(T),3460(T),2963(T),2675(T),3167(T),3451(T),3103(T),2634(T),2685(T),2908(T),2879(T)
LAUCN160270000000005,98082(T),99342(T),99875(T),99980(T),100453(T),101680(T),102517(T),102426(T),103162(T),102639(T),102651(T),102616(T)
LAUCN160270000000006,102554(T),103172(T),103335(T),102943(T),103128(T),104847(T),105968(T),105529(T),105796(T),105324(T),105559(T),105495(T)
LAUCN160290000000003,4.0(T),3.3(T),2.9(T),2.5(T),1.8(T),2.0(T),2.3(T),2.3(T),2.3(T),2.0(T),2.6(T),2.7(T)
LAUCN160290000000004,157(T),133(T),119(T),101(T),75(T),84(T),96(T),95(T),95(T),84(T),104(T),107(T)
LAUCN160290000000005,3727(T),3846(T),3926(T),3996(T),4068(T),4106(T),4044(T),4110(T),4068(T),4194(T),3973(T),3896(T)
LAUCN160290000000006,3884(T),3979(T),4045(T),4097(T),4143(T),4190(T),4140(T),4205(T),4163(T),4278(T),4077(T),4003(T)
LAUCN160310000000003,3.1(T),2.8(T),2.6(T),2.3(T),2.2(T),2.3(T),2.4(T),2.2(T),1.9(T),1.7(T),2.2(T),2.2(T)
LAUCN160310000000004,362(T),324(T),305(T),273(T),265(T),281(T),294(T),266(T),239(T),218(T),265(T),255(T)
LAUCN160310000000005,11249(T),11295(T),11399(T),11624(T),11848(T),12012(T),12094(T),12069(T),12333(T),12725(T),11864(T),11603(T)
LAUCN160310000000006,11611(T),11619(T),11704(T),11897(T),12113(T),12293(T),12388(T),12335(T),12572(T),12943(T),12129(T),11858(T)
LAUCN160330000000003,5.2(T),3.5(T),4.0(T),3.0(T),2.6(T),3.1(T),3.6(T),3.6(T),3.1(T),3.1(T),4.2(T),4.1(T)
LAUCN160330000000004,18(T),12(T),14(T),11(T),10(T),12(T),14(T),14(T),12(T),13(T),16(T),15(T)
LAUCN160330000000005,327(T),328(T),337(T),357(T),372(T),374(T),375(T),376(T),375(T),400(T),361(T),353(T)
LAUCN160330000000006,345(T),340(T),351(T),368(T),382(T),386(T),389(T),390(T),387(T),413(T),377(T),368(T)
LAUCN160350000000003,7.8(T),8.1(T),11.0(T),10.7(T),5.8(T),5.4(T),5.7(T),5.0(T),4.0(T),4.4(T),4.7(T),4.4(T)
LAUCN160350000000004,223(T),232(T),325(T),311(T),165(T),156(T),170(T),148(T),115(T),126(T),134(T),124(T)
LAUCN160350000000005,2632(T),2622(T),2623(T),2603(T),2679(T),2751(T),2793(T),2800(T),2757(T),2757(T),2702(T),2673(T)
LAUCN160350000000006,2855(T),2854(T),2948(T),2914(T),2844(T),2907(T),2963(T),2948(T),2872(T),2883(T),2836(T),2797(T)
LAUCN160370000000003,6.9(T),6.3(T),6.0(T),4.8(T),3.0(T),2.8(T),2.6(T),2.7(T),2.9(T),3.3(T),3.8(T),4.2(T)
LAUCN160370000000004,138(T),126(T),119(T),96(T),67(T),69(T),67(T),70(T),70(T),75(T),78(T),84(T)
LAUCN160370000000005,1870(T),1863(T),1870(T),1914(T),2183(T),2405(T),2493(T),2478(T),2331(T),2208(T),1970(T),1922(T)
LAUCN160370000000006,2008(T),1989(T),1989(T),2010(T),2250(T),2474(T),2560(T),2548(T),2401(T),2283(T),2048(T),2006(T)
